Type,AccountName,AccountCode,Account Groups Name,Book Accounts Name,Email Id,Address1,Address2,Address3,Maintain Balance bill by bill,Party Master Code,HLL Code,TIN Number
L,KHODIYAR PAN AND GENERAL STORE,P2922,Sundry Debtor,Assets,null,Shop No 4 Gyan Prawah Apartment Ved Rd Kuber Na,gar 2 Katargam Surat Gujarat 395004 India,,Billwise,P2922,HUL-10C120P24428,NA
L,BALAJI STORES,P2923,Sundry Debtor,Assets,null,110-111 Ved Rd Ramji Nagar Society Vibhag-1 Ka,targam Surat Gujarat 395004 India,,Billwise,P2923,HUL-10C120P24429,NA
L,RAJNI PAN POINT AND COLDRINKS,P2924,Sundry Debtor,Assets,null,Shop No 2 Maruti Nanadhan Apartments 2 Prabhuna,gar Raman Nagar Katargam Surat Gujarat 395004,India,Billwise,P2924,HUL-10C120P24431,NA
L,NILKANTH GENERAL STORE,P2925,Sundry Debtor,Assets,null,GROUND FLOOR HARIOM MILL Ved Rd Maninagar Bahu,char Nagar Katargam Surat Gujarat 395004 India,,Billwise,P2925,HUL-10C120P24434,NA
L,Kk Bakry,P2926,Sundry Debtor,Assets,null,350- Narayan Nagar Katargam Surat Gujarat 3950,04 India,,Billwise,P2926,HUL-10C120P24440,NA
L,Radhey Bakery,P2927,Sundry Debtor,Assets,null,GROUND FLOOR ZEEL PARK Aamba Talavadi Aadarsh S,ociety Katargam Surat Gujarat 395004 India,,Billwise,P2927,HUL-10C120P24446,NA
L,Khodal Backery And Numkin,P2928,Sundry Debtor,Assets,null,25 Ramkatha Rd Shaligram Society behind Ankur sc,hool Aamba Talavadi Patel Park Society Katargam,Surat Gujarat 395004 India,Billwise,P2928,HUL-10C120P24447,NA
L,Shree Khodiyar Backery,P2929,Sundry Debtor,Assets,null,96 Gajera Rd Aamba Talavadi Haridham Society K,atargam Surat Gujarat 395004 India,,Billwise,P2929,HUL-10C120P24448,NA
L,BHAVANI ICE CREAM,P2930,Sundry Debtor,Assets,null,F 401- 402 1 floor Pandol industries pranath ho,spital Ved Rd Fatakdawadi Industrial Area Sing,anpor Surat Gujarat 395004 India,Billwise,P2930,HUL-10C120P24461,NA
L,Shyam Pan,P2931,Sundry Debtor,Assets,null,Vijay Raj Circle Causeway Rd Near Milan Sofa Sig,Anpore Manipark Society Singanpor Surat Gujara,T 395004 India,Billwise,P2931,HUL-10C120P24466,NA
L,Bholenath Dairy,P2932,Sundry Debtor,Assets,null,28near dabholi gam Akhand Anand Society Yojna P,ark Society Katargam Surat Gujarat 395004 Indi,a,Billwise,P2932,HUL-10C120P24468,NA
L,Charmi Bakers,P2933,Sundry Debtor,Assets,null,G 16 Omkar Heights Bhesan Rd Ugat Dahin Nagar,Surat Gujarat 395005 India,,Billwise,P2933,HUL-10C120P24477,BTQPK0618G
L,Prakash Breads Cakes&amp; Namkeens,P2934,Sundry Debtor,Assets,null,Sai Parisar A 504 Opposite L P Savani School Pa,Lanpur Surat Gujarat 395009 India,,Billwise,P2934,HUL-10C120P24482,20725022001270
L,SHRI RAM BHAROSE HOTEL,P2935,Sundry Debtor,Assets,null,G3 J.M. House Harpatiwas Piplod,Near Baneshwari General Near Night Bazar,Piplod Main Road Piplod,Billwise,P2935,HUL-10C120P24483,NA
L,Modi Bakers,P2936,Sundry Debtor,Assets,null,23 Near Prasiddhi Apartments Maheshwari Society,Krishnadham Society Piplod Surat Gujarat 39500,7 India,Billwise,P2936,HUL-10C120P24485,NA
L,Sayar,P2937,Sundry Debtor,Assets,null,827 Dumas Gujarat 394550 India,,,Billwise,P2937,HUL-10C120P24492,NA
L,JAY JALARAM STORE,P2938,Sundry Debtor,Assets,null,3PHG+W95 Bhimpore Main Rd Bhimpore Surat Gujar,At 394550 India,,Billwise,P2938,HUL-10C120P24493,NA
L,Jay Swaminarayan Store,P2939,Sundry Debtor,Assets,null,Nanibajar 3PJH+FMW Bhimpore Surat Gujarat 394,550 India,,Billwise,P2939,HUL-10C120P24494,NA
L,Radhe Radhe Bakery &amp; Gen.Store,P2940,Sundry Debtor,Assets,null,E 4 Jairaj Society Ichhapore 3 Maa Krupa Krishna,Nagar Society Ichchhapor Hazira Gujarat 394510,India,Billwise,P2940,HUL-10C120P24500,NA
L,Kartik Pro Store,P2941,Sundry Debtor,Assets,null,K2 Swagat Residency 4rasta Ichchhapor Surat,Gujarat 394510 India,India,Billwise,P2941,HUL-10C120P24505,NA
L,Shree Shyam Aata Kirana,P2942,Sundry Debtor,Assets,null,K2 Swagat Residency 4rasta Ichchhapor Surat G,Ujarat 394510 India,,Billwise,P2942,HUL-10C120P24506,NA
L,Pawan Bakery,P2943,Sundry Debtor,Assets,null,Amroli Char Rasta,Opp.Shreenathji Bakery,Amroli,Billwise,P2943,HUL-10C120P24509,NA
L,Shree Mahalaxmi Dairy Sweet &amp; Farsan Mart.,P2944,Sundry Debtor,Assets,null,Amroli Char Rasta Chhaprabhatha Road.,Chhapra Bhatha Road.,Amroli.,Billwise,P2944,HUL-10C120P24512,NA
L,Mahalaxmi Dairy &amp; Sweet,P2945,Sundry Debtor,Assets,null,H31 Shreensthi App,Near By Raghuvir Chokadi,New Kosad Road Amroli,Billwise,P2945,HUL-10C120P24514,NA
L,Jay Jagannath Kirana Store,P2946,Sundry Debtor,Assets,null,6VQ2+3WR College Road Dilip Nagar Amroli Surat,Gujarat 394107 India,,Billwise,P2946,HUL-10C120P24515,NA
L,Dhanlaxmi Medical And Ganral Stor,P2947,Sundry Debtor,Assets,null,Shop No 12 New Kosad Rd opp. Rajwadi Party Plot,roli Surat Gujarat 394107 India,,Billwise,P2947,HUL-10C120P24525,NA
L,SHREE VARNIRAJ BAKERY AND DAIRY,P2948,Sundry Debtor,Assets,null,7 STAR RESIDENCY NAVA New Kosad Rd Sweet Home So,ciety Amroli Surat Gujarat 394107 India,,Billwise,P2948,HUL-10C120P24528,NA
L,Shree Ram Backry &amp; Namkin,P2949,Sundry Debtor,Assets,null,Shop No.47 Sweet Home Rajwadi Party Plot Near O,ld Kosad Rd Sweet Home Society Amroli Surat Gu,jarat 394107 India,Billwise,P2949,HUL-10C120P24529,NA
L,Balaji Bakery &amp; Super Store,P2950,Sundry Debtor,Assets,null,SHOP NO 135 Shrushti Row House,Vibhag 2,Amroli Sayan Road.,Billwise,P2950,HUL-10C120P24534,NA
L,Patel Store,P2951,Sundry Debtor,Assets,null,7R6X+M9J Shrushti Residency Rd Neel Kanth Apartm,Ent Amroli Surat Gujarat 394107 India,,Billwise,P2951,HUL-10C120P24535,NA
L,MOMAI DAIRY,P2952,Sundry Debtor,Assets,null,Sai Bungalows 48 Chhaprabhatha Neel Kanth Apart,ment Amroli Surat Gujarat 394107 India,,Billwise,P2952,HUL-10C120P24536,NA
L,KRISHNA PAN AND COLD DRINKS,P2953,Sundry Debtor,Assets,null,G-4Globelcity Hazira-Sayan Rd Chapprabhatta Ga,neshpura Surat Gujarat 394107 India,,Billwise,P2953,HUL-10C120P24537,NA
L,Mhadhav Dairy,P2954,Sundry Debtor,Assets,null,GROUND FLOOR WHITE STONE RESIDENCY Chhaprabhatha,Rd Chapprabhatta Amroli Surat Gujarat 394107,India,Billwise,P2954,HUL-10C120P24540,NA
L,Deluxe Pan,P2955,Sundry Debtor,Assets,null,5 Gopal Shopping Center opp. Sarita Sagar behin,d Keshav Complex Chhaprabhatha Gam Amroli Surat,Gujarat 394107 India,Billwise,P2955,HUL-10C120P24544,NA
L,DHANLAXMI TRADERS,P2956,Sundry Debtor,Assets,null,7R4M+MQP Chhaprabhatha Rd Chapprabhatta Amroli,Surat Gujarat 394520 India,,Billwise,P2956,HUL-10C120P24545,NA
L,Kanaya Namkin,P2957,Sundry Debtor,Assets,null,110 Antillia Skyline Variyav New Katargam Sur,at Gujarat 394520 India,,Billwise,P2957,HUL-10C120P24547,NA
L,Sardar Bakers,P2958,Sundry Debtor,Assets,null,Op Krusha Residency Chhaprabhatha Rd Chapprabhat,Ta Ganeshpura Surat Gujarat 394520 India,India,Billwise,P2958,HUL-10C120P24551,NA
L,Pramukhraj Bakery And Namkeen,P2959,Sundry Debtor,Assets,null,7R8G+349 Chapprabhatta Variav Surat Gujarat 39,4520 India,,Billwise,P2959,HUL-10C120P24552,NA
L,Vihat Dairy &amp; Provigen,P2960,Sundry Debtor,Assets,null,Suman Darshansosayti Ni Same Singanporgam,Suraj Super Ni Bajuma,,Billwise,P2960,HUL-10C120P24557,NA
L,JAY AMBE AMUL PARLOUR,P2961,Sundry Debtor,Assets,null,Shreeji Flats Mahalaxmi Road Honey Park,Near Amrut Store,Adajan,Billwise,P2961,HUL-10C120P24562,NA
L,HEAVEN MEDICAL,P2962,Sundry Debtor,Assets,null,Shop No 1234 Aval Apartment C-5 Rander Rd N,Ear Patel Park Saikrupa Society Tadwadi Surat,Gujarat 395009 India,Billwise,P2962,HUL-10C120P24578,GBRPR2515D
L,Laxmi Dariy,P2963,Sundry Debtor,Assets,null,1 Tirth Raj Apartment Rander Rd Kedarnath Socie,Ty Mahadev Nagar Palanpur Patia Surat Gujarat,395009 India,Billwise,P2963,HUL-10C120P24580,NA
L,Bhawani Kirana Store,P2964,Sundry Debtor,Assets,null,jaghadia chowk Palanpur Canal Rd Prashant Nagar,Jahangirabad Palanpur Jakatnaka Surat Gujarat,395009 India,Billwise,P2964,HUL-10C120P24585,NA
L,Shree Sundha Pan,P2965,Sundry Debtor,Assets,null,FIRST FLOOR PADSHAH BUILDING CHUNAWALA COMPOUND,OPP. MIRAMBIKA DIAMOND near SAI BABA TEMPLE Got,alawadi Tunki Katargam Surat Gujarat 395004 I,Billwise,P2965,HUL-10C120P24591,NA
L,Jay Meladi Maa Stores,P2966,Sundry Debtor,Assets,null,Prannath hospital Vijay Nagar-2 23 Ved Rd behi,nd prannath hospital Prabhunagar Katargam Surat,Gujarat 395004 India,Billwise,P2966,HUL-10C120P24592,NA
L,Shohi Kirana,P2967,Sundry Debtor,Assets,null,A-108 Fatakdawadi Sabri Nagar Industrial Area,Katargam Surat Gujarat 395004 India,,Billwise,P2967,HUL-10C120P24594,NA
L,Chamunda,P2968,Sundry Debtor,Assets,null,Singanpore Suryam Residency Dabholi Rd Laxminar,ayan Society-1 Dabholi Surat Gujarat 395004 In,dia,Billwise,P2968,HUL-10C120P24599,NA
L,Bharka Diry Ica,P2969,Sundry Debtor,Assets,null,1 Vir Bhagat Singh Marg Ramdevnagar Society Ked,Arnath Society Kedar Darshan Society Palanpur Pa,Tia Surat Gujarat 395009 India,Billwise,P2969,HUL-10C120P24612,NA
L,Patal,P2970,Sundry Debtor,Assets,null,09 Palapur Rd Near BSNL Office Vaibhav Nagar M,Ahadev Nagar Palanpur Patia Kedarnath Society M,Ahadev Nagar Adajan Surat Gujarat 395009 India,Billwise,P2970,HUL-10C120P24613,NA
L,Jay Jogeshwar Kirna Stor,P2971,Sundry Debtor,Assets,null,BH. BSNL OFFICE 189-190 Rander Rd Krishna Kunj,Society Vaibhav Nagar Palanpur Patia Surat Guj,arat 395009 India,Billwise,P2971,HUL-10C120P24614,NA
L,Mahavir  Namkeen And Wefars,P2972,Sundry Debtor,Assets,null,Bhesan Rd near Gam Khadi Ground Ugat Morabhagal,Surat Gujarat 395005 India,17 Dev Ashish  Sosayti Near Nayara Petrol Pump Mor,Billwise,P2972,HUL-10C120P24619,NA
L,Panwala Food Hub,P2973,Sundry Debtor,Assets,null,2/11 Rander Rd Ramnagar Sima Nagar Surat Guja,rat 395005 India,Ramnagar Char Rasta,Billwise,P2973,HUL-10C120P24620,NA
L,Manidhar  Nu Rajwadu Store,P2974,Sundry Debtor,Assets,null,12 Gotalawadi Nandu Doshi Ni Wadi Tunki Katargam,Surat Gujarat 395004 India,,Billwise,P2974,HUL-10C120P24624,NA
L,Somnath Pan,P2975,Sundry Debtor,Assets,null,Vasta Devdi Rd Near Torent Power Tunki Katargam,Surat Gujarat 395004 India,,Billwise,P2975,HUL-10C120P24625,NA
L,Rudra General Store,P2976,Sundry Debtor,Assets,null,Shop 4 Arihant complex Katargam Darwaja Rd near,swaminarayan mandir Kubernagar 1 Kubernagar Ka,targam Surat Gujarat 395004 India,Billwise,P2976,HUL-10C120P24628,NA
L,Aashapura Dairy,P2977,Sundry Debtor,Assets,null,Shop 4 Arihant complex Katargam Darwaja Rd near,swaminarayan mandir Kubernagar 1 Kubernagar Ka,targam Surat Gujarat 395004 India,Billwise,P2977,HUL-10C120P24629,NA
L,Gayatri Dari Sweet &amp;Bakri,P2978,Sundry Debtor,Assets,null,Shop No 7mb Nagar Jivan Jyot Cinema Plot No 12,Opp. New Ashirwad Park Shopping Centre Ashirwad,Park Aman Society Bhatena Surat Gujarat 395002,Billwise,P2978,HUL-10C120P24641,NA
L,Bapu Pan House,P2979,Sundry Debtor,Assets,null,Narayan Nagar shak market Dhanmora Rd Narayan Na,gar Katargam Surat Gujarat 395004 India,,Billwise,P2979,HUL-10C120P24652,NA
L,Abhishek Store,P2980,Sundry Debtor,Assets,null,Block A Sant Tukaram Society Part 2 Sima Nagar,Surat Gujarat 395009 India,,Billwise,P2980,HUL-10C120P24654,AUYPM2445B
L,FAYAZ GENERAL STORE,P2981,Sundry Debtor,Assets,null,11/2164 Variyavi Bhagol Sayedpura Surat Gujara,T 395003 India,,Billwise,P2981,HUL-10C120P24656,NA
L,Vijay Kiran,P2982,Sundry Debtor,Assets,null,1 Akhand Aanad Apartment Palanpur Rd Krishna Ku,Nj Society Kedarnath Society Mahadev Nagar Pala,Npur Patia Surat Gujarat 395009 India,Billwise,P2982,HUL-10C120P24660,NA
L,B N Icecream.,P2983,Sundry Debtor,Assets,null,Shop Nol Ustav Apartment Sbi Bank Ni Agar,Shree Nathaji Farnichar Ni Same,Ia,Billwise,P2983,HUL-10C120P24661,NA
L,JANVI BACKRY,P2984,Sundry Debtor,Assets,null,Uma bhavan Chhaprabhatha Rd near Sidhi Chhaprab,hatha Gam Amroli Surat Gujarat 394107 India,,Billwise,P2984,HUL-10C120P24672,NA
L,Maa Chamunda Prov Gen Store,P2985,Sundry Debtor,Assets,null,Shop No 17 Copper Stone Apartment Opp. Patel Par,K Society Chapprabhatta Ganeshpura Surat Gujar,At 394107 India,Billwise,P2985,HUL-10C120P24673,NA
L,Shree Ghanshyam Live Bakary,P2986,Sundry Debtor,Assets,null,Pluto Multiplex &amp; Business Center F-18 Chhaprabh,atha Rd Chapprabhatta Variav Surat Gujarat 394,520 India,Billwise,P2986,HUL-10C120P24677,NA
L,Dharm Tobacco,P2987,Sundry Debtor,Assets,null,S-115  Antiliya Skyline Chapprabhatha Road Variy,A Near Earth Plaza Chapprabhatta Ganeshpura Su,Rat Gujarat 394520 India,Billwise,P2987,HUL-10C120P24679,NA
L,AMBIKA TRADERS-D,P2988,Sundry Debtor,Assets,null,G-12MEGH DHANUSH COMPLEX,ADAJAN PATIYA,SURAT,Billwise,P2988,HUL-134996D-P23886,---
L,ALPESH TRADERS *KATARGAM*-D-D-D,P2989,Sundry Debtor,Assets,null,SHOP NO 1JYOTI SOCIETY,OPP.GUJARATI SCHOOLKATARGAM,SURAT.,Billwise,P2989,GJ39500308201,24222600060
L,MAHESHWARISTORE-(SVS)(Kawas)-D-D-D-D-D-D,P2990,Sundry Debtor,Assets,null,MAINBAZARKAWAS,-,-,Billwise,P2990,GJ39451061073,24222400013
L,J. B. TREDRAS-D-D-D-D,P2991,Sundry Debtor,Assets,null,JULELAL MANDIR GALI,RAMNAG,SURAT,Billwise,P2991,HUL-132638/D-D0762,24220101286
L,SHREE LAXMI TRADERS-PALNPUR-D-D-D-D-D-D,P2992,Sundry Debtor,Assets,null,704 /  Bh Ramnagar Hausing Bord,Near Prashant Bakari,Palnpur Ramnagar Road,Billwise,P2992,GJ39500901421,APPLIED FOR
L,MARUTI TRADERS  *AMROLI*-D-D-D-D-D,P2993,Sundry Debtor,Assets,null,MANSAROVAR CIRCLE,NR. BHAVANI MEDICAL,AMROLI,Billwise,P2993,HUL-101471D-MSA2516,NA
L,DEEPIKASTORE-D-D-D-D-D-D-D,P2994,Sundry Debtor,Assets,null,227SHIVAMSHOPING,THAKORDHAVAR,TARWADI,Billwise,P2994,GJ39500561087,UNREGISTERED
L,Laxmi Mart*Amroli*-D-D-D-D-D,P2995,Sundry Debtor,Assets,null,1DEV122Shrushti Raw House-2,Amroli Surat.,NA,Billwise,P2995,HUL-101471D-9164,24222501145
L,PATEL KIRANA   *KATARAGAM*-D-D-D,P2996,Sundry Debtor,Assets,null,SHOP-5-ASHOPALAV APPARTMENTKATARGAM,PATEL FALIAOPP-PADMAVATI FLATS,NA,Billwise,P2996,HUL-101471D-MSA555,111111
L,Hari Om Traders-D,P2997,Sundry Debtor,Assets,null,Plot No 51 Raguvir Society Near Satadhar Hospital,Cross Road Amroli,Surat,Billwise,P2997,HUL-10B234D-P39509,1
L,HARI HAR DAIRY &amp; GEN. STORE-D-D-D-D-D-D-D,P2998,Sundry Debtor,Assets,null,10SHASVAT COMPLEX,HUNNY PARK ROAD,SURAT,Billwise,P2998,HUL-132638D-D1082,***********
L,ARCHANA BAKERY*SUMUL DAIRY*D*-D-D,P2999,Sundry Debtor,Assets,null,1AABHUSHANA COM,BADA GANESHMANMOHAK ICE CREAM,SURAT,Billwise,P2999,HUL-101471D-MSA2309,11111
L,MATESHWARI TRADING-D-D,P3000,Sundry Debtor,Assets,null,MORA TEKRA,SURAT,SURAT,Billwise,P3000,HUL-134996D-P17456,---
L,Mauli Tobacco &amp; General Store-D,P3001,Sundry Debtor,Assets,null,Beside Police Line New Magdalla Surat,Dumas,Near Vr Mall,Billwise,P3001,HUL-10B234D-P41227,1
L,Maruti Provision Store-D,P3002,Sundry Debtor,Assets,null,Kavas Surat,Kavas,Kavas,Billwise,P3002,HUL-10A225D-P63155,1
L,VASU PUJYA TRADERS-D-D-D-D,P3003,Sundry Debtor,Assets,tpparma11111977@gmail.com,13TAPESHWARI SOC,DEVIKRUPA,UTRAN,Billwise,P3003,HUL-134508D-P9365,---
L,BAJAJ TREDARS &amp; TOBECO-D,P3004,Sundry Debtor,Assets,null,Shop 2,Reliance Nagar Shree Ram Chokdi,Amroli,Billwise,P3004,HUL-10B234D-P16180,1
L,DURGA TRADING-D,P3005,Sundry Debtor,Assets,null,Shop No 2.3 Near Lakda Kolsha Wakhar,Ramnagar Main Road,Rander Surat.,Billwise,P3005,HUL-10B234D-P45370,NA
L,AMBIKA TREDARS-D-D-D-D-D-D-D,P3006,Sundry Debtor,Assets,null,23PUNIT SHOPPING CENTER,NR.KANNYA TOBECOO,PALNPUR PATIYA,Billwise,P3006,HUL-132638D-P2281,***
L,GAUTAM TRADERS *AMROLI*-D-D-D-D-D,P3007,Sundry Debtor,Assets,null,PLOT NO 133VARDHAMAN PARK 2,SATRANG CHOKDINES KOSAD ROAD AMROLI,SURAT.,Billwise,P3007,GJ39500801388,24222500152
L,DEEPDARSHAN TRAD.*AMROLI*-D-D-D-D-D,P3008,Sundry Debtor,Assets,null,NO-5/6NIRMAL NAGARAMROLI COLLEG  ROAD,NR-JAIN DESARA,NA,Billwise,P3008,HUL-101471D-MSA183,24222500167
L,SHREE KRISHANA SUPER STORES-D-D-D-D,P3009,Sundry Debtor,Assets,nileshmali46@gmail.com,Shop-15 Raj World Near Shree Pad,Res. Kenar Road Surat,Near Mhahadev Super Store,Billwise,P3009,HUL-133539D-P8381,0
L,GIRIRAJ TOBACCO*KATARGAM *-D-D-D,P3010,Sundry Debtor,Assets,null,SHOP NO.62SHOP NO.62,PARAS SOC. KUBER NAGAR,OPP.JAIN DERASAR  KATARGAM DARWAJA,Billwise,P3010,HUL-101471D-MSA253,111111
L,MAHALAXMI TOBACCO*PANDOL*-D-D-D,P3011,Sundry Debtor,Assets,null,NO-12 ISHWARMOTI SOCREHMAT NAGARVED ROAD,NR-PANDOL POLICE CHOWKI,NA,Billwise,P3011,HUL-101471D-P11279,0
L,YOGI ENTERPRISE *KATARGAM*-D-D-D,P3012,Sundry Debtor,Assets,null,10PARAS SHOP CENTREPARAS SHAK MRKT,B/H PARAS POLICE CHOWKI,NA,Billwise,P3012,HUL-101471D-MSA1111,24222703634
L,DHANLAXMI TOBACCO &amp; GEN*VED ROAD*-D-D-D,P3013,Sundry Debtor,Assets,null,SHOP NO 5PLOT NO 205,TRIVENI SOCIETYOPP AKHAND ANAND COLLAGE,VED ROAD,Billwise,P3013,HUL-101471D-P16228,24222602376
L,AMROLI SEVA SAHAKARI*AMROLI*-D-D-D-D-D,P3014,Sundry Debtor,Assets,null,UTRAINROAD,NEARRAILWAYSTATION,NA,Billwise,P3014,GJ39410761082,24222500162
L,SARASWATI SUPER STORE-D-D-D-D,P3015,Sundry Debtor,Assets,null,SHOP NO 12,VESTAN CITY NR .CNG PUMP,L.P SAWANI,Billwise,P3015,HUL-133172D-P8626,UNREGISTER
L,NEW MAHADEV &amp;PRO.STORE(SMART)-D-D-D-D-D-D-D,P3016,Sundry Debtor,Assets,null,3/3MAHARASHIAPP.NRSATYAMSUNDRAM,HANUMANCHOWKTARWADI,SURAT,Billwise,P3016,HUL-132638D-D0626,***********
L,MAHADEV SUPAR STORED-D-D-D-D-D-D,P3017,Sundry Debtor,Assets,null,SHOP.NO 35,SOLITER BUISNESS PLAZA,KENAL MAIN ROAD PALANPUR JAKATNAKA,Billwise,P3017,HUL-133172D-P7261,UNREGISTER
L,SHREE MALLINATH STORE-D-D-D-D-D-D,P3018,Sundry Debtor,Assets,null,SHOP-5 PRABHUTAVAS SARELA  WADI,NR.VARDHAMAN MEDICALGHOD DOD ROAD,SURAT,Billwise,P3018,HUL-132638D-D0247,24220300506
L,KALPTARU SUPER MARKET (KAWAS GAM)-D-D-D-D-D-D,P3019,Sundry Debtor,Assets,null,9/10SiddhiComp.NR.KAWASPATIYA,HaziraMainRoad.Surat,NA,Billwise,P3019,HUL-132638P8940,24222400329
L,MAHESHVARI STORE-D-D-D-D-D-D,P3020,Sundry Debtor,Assets,null,OPP BHAGVATI ASHISH APP.,KRUTIKA NAGAR SOCNR. KRISHNA MED.,CITY LIGHT RD,Billwise,P3020,HUL-132638D-D0119,***********
L,R.D SUPER STORE-D,P3021,Sundry Debtor,Assets,null,1057 Parth Soci,NEAR KHODAL KRUPA MEDICAL,AMROLISURAT,Billwise,P3021,HUL-10A225D-P63424,1
L,PATILSTORE(DUMAS)-D-D-D-D-D-D,P3022,Sundry Debtor,Assets,null,POLICEQUARTERS,MAGDALLADUMAS,NA,Billwise,P3022,HUL-132638D-D1115,24222300638
L,LAXMI SUPER STORES(SVS-1)-D-D-D-D-D-D,P3023,Sundry Debtor,Assets,null,SHREE RAM APT.HOLLYDAY IN HOTAL,ATHWALINES,2253844,Billwise,P3023,GJ39500761101,24220301664
L,PATEL BROTHERS-D-D (ALTHAN)-D-D-D-D,P3024,Sundry Debtor,Assets,null,ANAND PARK SOC,NR PATEL BEKARY,ALTHAN MAIN RD,Billwise,P3024,HUL-132638D-P1296,APPLY FOR
L,AMARKUNJ CON. STORE-D-D-D-D-D-D,P3025,Sundry Debtor,Assets,null,SHOP-007 DHARMESH APP.OPP.PICNIC FOOD BAZAR,GHOD DOD ROAD,SURAT,Billwise,P3025,HUL-132638D-D0227,24220300345
L,RIVOO Mart-D,P3026,Sundry Debtor,Assets,null,Gangeswer Mahadev Mandir,Gangeswar Mahadev Mandir,Surat,Billwise,P3026,HUL-10B234D-P18397,1
L,ARIHANT SUPER STORE-D,P3027,Sundry Debtor,Assets,null,G1G2 SIMANDAHR,HIGHTS PAL,SUART,Billwise,P3027,HUL-10B234D-P18685,1
L,AASHA STORES T-P-D-D-D-D,P3028,Sundry Debtor,Assets,null,SHOP-NO-68/69 RAJ WORLD,NEAR NILKANTH RESS.,BEHIND BRAHAMANI DAIRY,Billwise,P3028,HUL-133539D-P8445,0
L,7 TWO SUPER STORES-D-D-D-D-D-D-D,P3029,Sundry Debtor,Assets,null,93/94 AMBIKA NAGAR SOC 03,ICCAPORE BUS STOP NO 03,HAZIRA ROAD,Billwise,P3029,HUL-133172D-P14675,24222400262
L,TAPOVAN PROVISON STORES-D-D-D-D-D,P3030,Sundry Debtor,Assets,null,TAPOVAN COLANY NR INDANA,MAIN ROAD MORA TEKRA,HAJIRA,Billwise,P3030,HUL-134493D-P5697,0000
L,A ONE SUPER STORE AND AND DAIRY-D,P3031,Sundry Debtor,Assets,null,22 NAKSHTRA VU AABHUSHAN RESIDENCY,SOLITER BUSINESS  CENTER,PALANPUR CANAL ROAD,Billwise,P3031,HUL-10B234D-P20404,1
L,Bhavani Super Store-D,P3032,Sundry Debtor,Assets,null,2,2 Bapu Nagar2 Behind Vr Mall,Magdalla,Billwise,P3032,HUL-10A176D-P59671,1
L,Camundakirsna-D,P3033,Sundry Debtor,Assets,null,Chandnichcok,Nandnipsrk,Umara,Billwise,P3033,HUL-10A176D-P62623,1
L,H.H.SUPER MART-D,P3034,Sundry Debtor,Assets,null,NR-TAPOVAN ASHRAM,NA,NA,Billwise,P3034,HUL-132638P9214,UNREGISTERED
L,Shree Sainath Namkeen-D,P3035,Sundry Debtor,Assets,null,Nilkanth Society Nr.Laxmi DiamondKatargam Fulpada,Same,Same,Billwise,P3035,HUL-10B234D-P21984,1
L,RAGHUVIR KARIYANA(SMART)-D-D-D-D-D-D,P3036,Sundry Debtor,Assets,null,SAMBHU FALIA,UMRA GAM,SURAT,Billwise,P3036,HUL-132638D-D0061,UNREGISTERED
L,VARSA TRADERS-D-D-D,P3037,Sundry Debtor,Assets,null,GATE NO 3 MATHURA NAGARI,SOC. BANGLO NO-81,KENAL ROAD OPP. NXTRA PLATINUM,Billwise,P3037,HUL-134493D-P5327,APPLY FOR
L,ARIHANT FOOD BAZAR-D,P3038,Sundry Debtor,Assets,null,NEAR KATARGAM POLICE STATION,CHALI NO 93TEKARA FALIYA,KATARGAM SURAT,Billwise,P3038,HUL-10A499P29,24AAYFA3547N1ZT
L,KRIBHCO KARMCHARI  SOCIETY LTD.-D,P3039,Sundry Debtor,Assets,null,KRIBHCO TOWN SHIP,NA,NA,Billwise,P3039,HUL-133206P13,24222400136
L,SURAJ DAIRY-D-D-D,P3040,Sundry Debtor,Assets,null,SHOP NO.SHRI NIDHI APPT,OPP.CHANDAN PARK,CITY LITE,Billwise,P3040,HUL-134107D-P10686,NA
L,Tulsi Super Store-D,P3041,Sundry Debtor,Assets,null,4_5 Exulase Bhimrat,4_5 Exulase Bhimrat,4_5 Exulase Bhimrat,Billwise,P3041,HUL-10A176D-P66363,1
L,ARIHANT TRADERS-D-D,P3042,Sundry Debtor,Assets,null,ALTHAN,AZAD NAGAR ROAD,ALTHAN,Billwise,P3042,HUL-134996D-P17466,--
L,Maruti Nandan Super Store-D,P3043,Sundry Debtor,Assets,null,Shop No G 28 Square One,Bhimrat,Near Aashirvad Enclev,Billwise,P3043,HUL-10A176D-P69723,1
L,JAY AMBE TREDARS-D,P3044,Sundry Debtor,Assets,null,6R9C+VVV Maninagar Bahuchar Nagar Katargam,Surat Gujarat 395004 India,,Billwise,P3044,HUL-10B812D-P22332,NA
L,New India Tredars-D-U2NC,P3045,Sundry Debtor,Assets,null,Shop No 4 Nr Zulelal Temple,Rang Avadhut Society-1 Ramnagar Sima Nagar,Surat Gujarat 395005 India,Billwise,P3045,HUL-10B812D-P22392,NA
L,GAUTAM SALES AGENCY-D-D-D-D,P3046,Sundry Debtor,Assets,null,SHOP NO- 34 VARDHMAN COMPLEX,KOSAD ROAD,AMROLI,Billwise,P3046,HUL-134508D-P9375,24222500555
L,GAUTAM PROVISION* AMROLI*-D-D-D-D-D,P3047,Sundry Debtor,Assets,null,PRABHU DARSHAN COMPLEX,NEAR AMROLI BUS STANDAMROLI,NA,Billwise,P3047,GJ39500308208,24222500483
